,ID,Latitude,Longitude,nasapid,LatNP,LonNP,geometry,2022-01-02_standing water,2022-01-04,2022-01-07,2022-01-09,2022-01-14,2022-01-19,2022-02-03,2022-02-08,2022-02-11,2022-02-21,2022-02-23,2022-02-28,2022-03-03,2022-03-05,2022-03-13,total_area
29,5501325,16.125,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",4.140000000000001,0.12099156510107016,0.12136546893579073,0.16438647257728894,0.1712142817330559,0.17121660411712247,0.17133272332045185,0.17260422859690844,0.17440639863258026,0.17444471796967895,0.17444471796967895,0.17447026419441142,0.17449464922711058,0.17450393876337694,0.29546763525564806,8611.84
30,5518611,16.4583333333,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",0.17,0.024131579436991832,0.10802091279513275,0.11807170632779504,0.16737678382049231,0.18846447243567083,0.26162204402106165,0.26254860736413194,0.2637951885686643,0.2918041937224403,0.3329599791616276,0.36549760916888385,0.3967626100061399,0.4422758479543044,0.4570599289262657,2687.35
31,5518610,16.4583333333,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",0.87,0.009199045296663067,0.16849608351713743,0.41148619367023925,0.4393511122035148,0.44460844873644106,0.45276870435890637,0.4534465696008486,0.4539523812603895,0.4579898190850113,0.45996390755677447,0.46021487293260804,0.878138199129383,0.8856956203954646,0.8858094603597602,7730.150000000001
32,5518614,16.4583333333,-15.5416666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",0.39,0.0,0.12326426522154925,0.12326426522154925,0.12696206566783552,0.12696206566783552,0.12696206566783552,0.12796939751354797,0.9995027095951546,0.9995027095951546,0.9995027095951546,0.9995027095951546,0.9995027095951546,0.9995027095951546,0.9995027095951546,784.25
33,5497004,16.0416666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",18.12,0.023299005656945808,0.02381730609843506,0.3571008327827364,0.3690906161938537,0.3690906161938537,0.3690917835371904,0.3724724098402374,0.6390609423262351,0.6391053013730292,0.6391053013730292,0.6391053013730292,0.6391064687163659,0.6391064687163659,0.6624054743733118,8566.460000000001
34,5514288,16.375,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",189.74,0.1430139075526706,0.15071397683469495,0.15108944820819944,0.16041811004217368,0.16135039500053472,0.21524506772434124,0.21580769355956161,0.21670742991588512,0.2204621436509302,0.2366573980647531,0.24541064711270652,0.2571630173484049,0.2597285446590069,0.39736263327490084,8602.52
35,5497003,16.0416666667,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",32.870000000000005,0.0,0.0005848153937140926,0.261837561253802,0.4107384251436296,0.4107384251436296,0.4107384251436296,0.4139555698715782,0.995660748986144,0.995660748986144,0.995660748986144,0.995660748986144,0.995660748986144,0.995660748986144,0.995660748986144,7575.04
36,5514287,16.375,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",3198.27,0.0753240895733363,0.07713401592084217,0.07874981400885318,0.10011322211062754,0.10186037644608116,0.13586653275304095,0.13693133206859354,0.14166131942119556,0.14482898114049772,0.15205822452851245,0.16312934754305694,0.17236845776141055,0.17604294535580106,0.24860157906483651,8602.560000000001
37,5514286,16.375,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",3383.8300000000004,0.24615252132768706,0.2521316050080935,0.252304996107428,0.4043934278954859,0.4043934278954859,0.4121599527072867,0.4143151226131086,0.47920761431302794,0.4795741793888022,0.48430694181157624,0.4910156645475714,0.4926995364988264,0.4927018638961329,0.738317920144671,8593.29
38,5514285,16.375,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",4056.7000000000003,0.10155625690660133,0.10411024618400716,0.10449940219273501,0.19205093782926821,0.19205093782926821,0.19205338535133568,0.1944862222864017,0.47707589643555126,0.47707589643555126,0.47707589643555126,0.477095476612091,0.4774454722677393,0.4774454722677393,0.5790017291743407,8171.530000000001
39,5514292,16.375,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",0.54,0.24337883959044368,0.42795790671217293,0.43122866894197953,0.4525881683731513,0.4537258248009101,0.4693230944254835,0.4700113765642776,0.47140500568828214,0.5290273037542662,0.5308930602957906,0.5354835039817974,0.5441069397042093,0.5480034129692832,0.7904095563139931,1758.0
40,5497006,16.0416666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",0.0,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.0007288629737609329,0.001921547839915187,0.001921547839915187,0.001921547839915187,0.001921547839915187,0.001921547839915187,0.0026504108136761197,150.92000000000002
41,5514291,16.375,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",3.0900000000000003,0.1952356014710958,0.4906777038527,0.5512294838072341,0.6145038622216403,0.6145187398088527,0.616521263047644,0.6183065735131339,0.6185297373213202,0.6276377962127614,0.6276377962127614,0.6276854044918412,0.7963258310620217,0.7969566407598281,0.992186291196039,3360.76
42,5497005,16.0416666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",1.4200000000000002,0.03168291135077674,0.03185889789758294,0.3431506569275593,0.3432733142177576,0.3432733142177576,0.3432768695015314,0.34356306984532736,0.38521677453990183,0.38614825888865384,0.38614825888865384,0.38614825888865384,0.3861731458750709,0.3861731458750709,0.4178560572258476,5625.43
43,5514290,16.375,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",1.07,0.007735568394166092,0.1927624855629583,0.2621204001314842,0.2702256079545382,0.27307528493572236,0.2770812042827013,0.2774994468198858,0.28710367682514265,0.289656619039884,0.289656619039884,0.2896578980690497,0.776090596193865,0.7836112876881931,0.7907047834411768,7818.43
44,5514289,16.375,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",5.46,0.03312584586345858,0.13344132456835509,0.13700689724191784,0.14361670559238662,0.14444409533484848,0.1785346473818526,0.18011145905700843,0.39838525174874817,0.4057689197036292,0.41176080406922144,0.42341640978018896,0.45211089117206565,0.45618500015709934,0.48825537134205876,8593.29
45,5509964,16.2916666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",462.3,0.3149972269573768,0.31533747758598984,0.3158614635540539,0.42631022010813163,0.4263136226144178,0.43164194745849793,0.4321727384391343,0.7731446983848302,0.7733114211928507,0.7741212176889497,0.774206280346103,0.774206280346103,0.774206280346103,1.0890946271023236,2939.01
46,5492684,15.9583333333,-16.375,152248,15.75,-16.25,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",4.78,0.0,4.2243236556089965e-05,0.00016897294622435986,0.004809694219314814,0.004809694219314814,0.004809694219314814,0.0057209411793104695,0.997115390418027,0.997115390418027,0.997115390418027,0.997115390418027,0.997115390418027,0.997115390418027,0.997115390418027,1657.0700000000002
47,5509968,16.2916666667,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",0.8,0.08337939395065398,0.11944834088882283,0.11949594976218787,0.12011602630796671,0.12011602630796671,0.12317925089179547,0.12343587433115338,0.1649066866082045,0.16503093415576695,0.16602491453626636,0.16753330298751487,0.16797455596016647,0.16797455596016647,0.25117512633769323,8611.84
48,5492683,15.9583333333,-16.4583333333,152248,15.75,-16.25,"MULTIPOLYGON (((-16.5 15.916666666666742, -16.5 16, -16.416666666666686 16, -16.416666666666686 15.916666666666742, -16.5 15.916666666666742)))",6.430000000000001,0.0,0.0002214703325767497,0.007238111331727993,0.1505242958075538,0.1505242958075538,0.1505242958075538,0.152164200408888,0.9991768472610009,0.9991768472610009,0.9991768472610009,0.9991768472610009,0.9991768472610009,0.9991768472610009,0.9991768472610009,7811.43
49,5509967,16.2916666667,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.25, -16.16666666666663 16.33333333333337, -16.08333333333337 16.33333333333337, -16.08333333333337 16.25, -16.16666666666663 16.25)))",5.65,0.0716333576024441,0.07818950111301161,0.07862727406793261,0.08790411262725317,0.08790759623166898,0.1064403717238152,0.10707438772749388,0.18678506276874557,0.18765131906681204,0.19097119407508562,0.19455466181748932,0.2016368295948452,0.20426811213025894,0.2756378769985729,8611.77
50,5509966,16.2916666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.25, -16.25 16.33333333333337, -16.16666666666663 16.33333333333337, -16.16666666666663 16.25, -16.25 16.25)))",12.99,0.13726611613287207,0.13929690696722835,0.13936897853662167,0.1498635289960198,0.14986469144068743,0.160532446155563,0.16148332589368747,0.6757500092995573,0.6757918573075922,0.6773425584942157,0.67850965294052,0.6794047353345981,0.6798487891976341,0.8168684670609679,8602.560000000001
51,5509965,16.2916666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.25, -16.333333333333314 16.33333333333337, -16.25 16.33333333333337, -16.25 16.25, -16.333333333333314 16.25)))",280.94,0.16579151493757432,0.16591111771700356,0.16599123996730084,0.17145116490784781,0.17145116490784781,0.177129393950654,0.17740808003864447,0.8183477630796671,0.8184476255945303,0.8204019117865636,0.8234860378269917,0.8264482387039239,0.8268987812128419,0.9925451471462544,8611.84
